Observations,Predictions,Station_Co,Station_Name
86.28816,86.15383,3012609,세종시(산봉교)
86.87857,86.15383,3012609,세종시(산봉교)
86.99865,86.15383,3012609,세종시(산봉교)
86.99865,86.15383,3012609,세종시(산봉교)
86.99865,86.15383,3012609,세종시(산봉교)
87.99934,86.15383,3012609,세종시(산봉교)
86.99865,86.15383,3012609,세종시(산봉교)
86.628395,86.15383,3012609,세종시(산봉교)
86.87857,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
90.00071,86.15383,3012609,세종시(산봉교)
112.01579,86.15383,3012609,세종시(산봉교)
86.99865,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
86.16808,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
86.07802,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.82785,86.15383,3012609,세종시(산봉교)
85.917915,86.15383,3012609,세종시(산봉교)
85.95794,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.99797,86.15383,3012609,세종시(산봉교)
85.41757,86.15383,3012609,세종시(산봉교)
85.32751,86.15383,3012609,세종시(산봉교)
85.917915,86.15383,3012609,세종시(산봉교)
85.70777,86.15383,3012609,세종시(산봉교)
85.57768,86.15383,3012609,세종시(산봉교)
85.20743,86.15383,3012609,세종시(산봉교)
85.37754,86.15383,3012609,세종시(산봉교)
86.628395,86.15383,3012609,세종시(산봉교)
87.28885,86.15383,3012609,세종시(산봉교)
87.70914,86.15383,3012609,세종시(산봉교)
87.74917,86.15383,3012609,세종시(산봉교)
87.62908,86.15383,3012609,세종시(산봉교)
87.62908,86.15383,3012609,세종시(산봉교)
87.82922,86.15383,3012609,세종시(산봉교)
87.57905,86.15383,3012609,세종시(산봉교)
87.99934,86.15383,3012609,세종시(산봉교)
87.95931,86.15383,3012609,세종시(산봉교)
88.03937,86.15383,3012609,세종시(산봉교)
87.78919,86.15383,3012609,세종시(산봉교)
88.20948,86.15383,3012609,세종시(산봉교)
88.16946,86.15383,3012609,세종시(산봉교)
88.6698,86.15383,3012609,세종시(산봉교)
89.00002,86.15383,3012609,세종시(산봉교)
89.920654,86.15383,3012609,세종시(산봉교)
91.04142,86.15383,3012609,세종시(산봉교)
90.92134,86.15383,3012609,세종시(산봉교)
90.671165,86.15383,3012609,세종시(산봉교)
90.79125,86.15383,3012609,세종시(산봉교)
90.831276,86.15383,3012609,세종시(산봉교)
90.961365,86.15383,3012609,세종시(산봉교)
91.21154,86.15383,3012609,세종시(산봉교)
91.291595,86.15383,3012609,세종시(산봉교)
91.17151,86.15383,3012609,세종시(산봉교)
90.92134,86.15383,3012609,세종시(산봉교)
90.671165,86.15383,3012609,세종시(산봉교)
93.673225,86.15383,3012609,세종시(산봉교)
91.46171,86.15383,3012609,세종시(산봉교)
91.17151,86.15383,3012609,세종시(산봉교)
90.25088,86.15383,3012609,세종시(산봉교)
89.67049,86.15383,3012609,세종시(산봉교)
90.63114,86.15383,3012609,세종시(산봉교)
93.00277,86.15383,3012609,세종시(산봉교)
92.922714,86.15383,3012609,세종시(산봉교)
89.29022,86.15383,3012609,세종시(산봉교)
89.00002,86.15383,3012609,세종시(산봉교)
88.96,86.15383,3012609,세종시(산봉교)
88.62977,86.15383,3012609,세종시(산봉교)
87.95931,86.15383,3012609,세종시(산봉교)
97.46582,86.15383,3012609,세종시(산봉교)
