Observations,Predictions,Station_Co,Station_Name
133.93843,154.90253,3012664,부여군(백제보하)
140.81314,154.90253,3012664,부여군(백제보하)
139.98257,154.90253,3012664,부여군(백제보하)
155.99353,154.90253,3012664,부여군(백제보하)
116.9668,154.90253,3012664,부여군(백제보하)
126.973656,154.90253,3012664,부여군(백제보하)
134.97914,154.90253,3012664,부여군(백제보하)
115.79599,154.90253,3012664,부여군(백제보하)
125.4326,154.90253,3012664,부여군(백제보하)
130.9764,154.90253,3012664,부여군(백제보하)
142.98462,154.90253,3012664,부여군(백제보하)
147.98805,154.90253,3012664,부여군(백제보하)
151.9908,154.90253,3012664,부여군(백제보하)
115.96611,154.90253,3012664,부여군(백제보하)
114.46509,154.90253,3012664,부여군(백제보하)
117.96748,154.90253,3012664,부여군(백제보하)
132.30731,154.90253,3012664,부여군(백제보하)
143.2348,154.90253,3012664,부여군(백제보하)
148.98874,154.90253,3012664,부여군(백제보하)
141.40353,154.90253,3012664,부여군(백제보하)
148.98874,154.90253,3012664,부여군(백제보하)
101.16597,154.90253,3012664,부여군(백제보하)
106.95994,154.90253,3012664,부여군(백제보하)
120.25905,154.90253,3012664,부여군(백제보하)
128.18448,154.90253,3012664,부여군(백제보하)
137.31073,154.90253,3012664,부여군(백제보하)
142.98462,154.90253,3012664,부여군(백제보하)
126.6034,154.90253,3012664,부여군(백제보하)
109.962,154.90253,3012664,부여군(백제보하)
123.43123,154.90253,3012664,부여군(백제보하)
131.93706,154.90253,3012664,부여군(백제보하)
140.65303,154.90253,3012664,부여군(백제보하)
127.05371,154.90253,3012664,부여군(백제보하)
111.67317,154.90253,3012664,부여군(백제보하)
121.97022,154.90253,3012664,부여군(백제보하)
133.72829,154.90253,3012664,부여군(백제보하)
144.44562,154.90253,3012664,부여군(백제보하)
146.19682,154.90253,3012664,부여군(백제보하)
112.63383,154.90253,3012664,부여군(백제보하)
121.04959,154.90253,3012664,부여군(백제보하)
129.64548,154.90253,3012664,부여군(백제보하)
137.81108,154.90253,3012664,부여군(백제보하)
144.52568,154.90253,3012664,부여군(백제보하)
152.03082,154.90253,3012664,부여군(백제보하)
160.57668,154.90253,3012664,부여군(백제보하)
150.2396,154.90253,3012664,부여군(백제보하)
142.90457,154.90253,3012664,부여군(백제보하)
150.73994,154.90253,3012664,부여군(백제보하)
142.77448,154.90253,3012664,부여군(백제보하)
131.2666,154.90253,3012664,부여군(백제보하)
137.86111,154.90253,3012664,부여군(백제보하)
145.02602,154.90253,3012664,부여군(백제보하)
152.32101,154.90253,3012664,부여군(백제보하)
154.66263,154.90253,3012664,부여군(백제보하)
